trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
905,False,"{'a': 0.033, 'e': 0.00011739103691911796}",25,3,38.19897736569164,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.033, 'e': 0.00011622297658541522}",20,13,14.438313604127242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.033, 'e': 0.00011506653864622381}",20,9,17.34705821617243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.033, 'e': 0.00011392160745678613}",20,0,32.116951529012766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.033, 'e': 0.00011278806852302912}",30,7,30.619015837505238,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.033, 'e': 0.00011166580849011478}",20,0,25.87931405535305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.033, 'e': 0.0001105547151311046}",25,9,34.03861613674996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.033, 'e': 0.00010945467733573657}",35,13,38.31702630006264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.033, 'e': 0.00010836558509931485}",20,16,7.062923644563393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.033, 'e': 0.000107287329511708}",30,8,33.50431640590854,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.033, 'e': 0.00010621980274645875}",25,14,18.316890720862148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.033, 'e': 0.00010516289805000093}",25,15,19.616392119216165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.033, 'e': 0.00010411650973098415}",20,9,20.29819111427406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.033, 'e': 0.00010308053314970452}",20,8,23.709824973352468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.033, 'e': 0.00010205486470764058}",20,9,20.277422992200997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.033, 'e': 0.00010103940183709324}",25,16,15.443100155802824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.033, 'e': 0.00010003404299092957}",20,9,15.245102219299554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.033, 'e': 9.903868763242697e-05}",35,16,31.053236826379813,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.033, 'e': 9.805323622522013e-05}",20,0,28.598494376161394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.033, 'e': 9.707759022334712e-05}",30,0,44.554384366700944,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
925,False,"{'a': 0.033, 'e': 9.61116520613947e-05}",20,11,13.886779150951984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.033, 'e': 9.515532514474172e-05}",20,4,27.566334170367732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.033, 'e': 9.420851383989959e-05}",25,17,15.676537681772219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.033, 'e': 9.32711234649488e-05}",30,0,-1.4358710815551232,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
929,False,"{'a': 0.033, 'e': 9.234306028007055e-05}",20,8,21.576119357358447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.033, 'e': 9.142423147817327e-05}",25,17,15.33743563352336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.033, 'e': 9.051454517561092e-05}",25,5,27.14006175984663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.033, 'e': 8.961391040299518e-05}",20,12,10.360890660996743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.033, 'e': 8.872223709609823e-05}",20,14,12.293922761615056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.033, 'e': 8.783943608684635e-05}",30,0,41.27676123500899,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
935,False,"{'a': 0.033, 'e': 8.696541909440292e-05}",20,14,9.39720017425875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.033, 'e': 8.610009871634035e-05}",20,0,28.84716691462056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.033, 'e': 8.52433884198996e-05}",20,8,22.865397691961782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.033, 'e': 8.439520253333736e-05}",20,7,19.110136887439737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.033, 'e': 8.355545623735804e-05}",20,14,8.736833514303711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.033, 'e': 8.272406555663223e-05}",20,11,13.037507140432686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.033, 'e': 8.190094735139904e-05}",20,14,11.483700584623401,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.033, 'e': 8.1086019309152e-05}",30,5,37.22611626216163,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.033, 'e': 8.027919993640778e-05}",30,11,31.569676577716784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.033, 'e': 7.948040855055677e-05}",20,0,26.526477813711217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
945,False,"{'a': 0.033, 'e': 7.868956527179456e-05}",30,9,32.57063941021521,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.033, 'e': 7.790659101513453e-05}",20,2,28.016683792267465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.033, 'e': 7.713140748249839e-05}",25,16,12.622620928268676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.033, 'e': 7.636393715488688e-05}",20,6,-16.838098071159447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
949,False,"{'a': 0.033, 'e': 7.56041032846277e-05}",25,3,33.80812054917052,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.033, 'e': 7.48518298877006e-05}",20,12,14.988511582383746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.033, 'e': 7.4107041736139e-05}",20,1,32.458076806716704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.033, 'e': 7.336966435050708e-05}",25,16,19.05645585132282,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.033, 'e': 7.263962399245182e-05}",30,17,21.448298500586777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.033, 'e': 7.191684765732888e-05}",25,8,28.196589880990715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.033, 'e': 7.120126306690273e-05}",20,5,16.774211358106196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.033, 'e': 7.049279866211783e-05}",20,9,23.509744587580666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.033, 'e': 6.979138359594336e-05}",30,0,41.52031305802626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
958,False,"{'a': 0.033, 'e': 6.909694772628816e-05}",20,12,18.096609799959072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.033, 'e': 6.840942160898655e-05}",20,6,24.097942472189484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.033, 'e': 6.77287364908539e-05}",20,14,11.290409355036225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.033, 'e': 6.705482430281112e-05}",35,22,18.127665490328866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.033, 'e': 6.638761765307773e-05}",20,0,23.29793872104894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
963,False,"{'a': 0.033, 'e': 6.572704982043295e-05}",25,11,26.111826946181033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.033, 'e': 6.507305474754294e-05}",20,14,14.451726686139494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.033, 'e': 6.442556703435542e-05}",20,14,9.400774661923476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.033, 'e': 6.378452193155948e-05}",20,13,8.001302333332257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.033, 'e': 6.314985533411063e-05}",20,8,18.797117913634594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.033, 'e': 6.252150377482026e-05}",25,0,37.79250672070916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
969,False,"{'a': 0.033, 'e': 6.189940441800879e-05}",30,0,44.700764264877165,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
970,False,"{'a': 0.033, 'e': 6.128349505322202e-05}",30,18,19.592290100699948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.033, 'e': 6.0673714089010444e-05}",30,14,25.225531644963198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.033, 'e': 6.007000054676936e-05}",25,2,28.95655797571203,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.033, 'e': 5.947229405464145e-05}",25,8,27.811565221041704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.033, 'e': 5.888053484147942e-05}",30,19,20.373399948683808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.033, 'e': 5.829466373086881e-05}",20,14,11.624955886579691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.033, 'e': 5.771462213521033e-05}",25,8,28.315404948622135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.033, 'e': 5.7140352049861057e-05}",20,0,26.599327084918336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.033, 'e': 5.657179604733388e-05}",25,4,39.27830898311499,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.033, 'e': 5.600889727155467e-05}",25,7,30.659239557564703,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.033, 'e': 5.5451599432176945e-05}",20,2,31.530716635619687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.033, 'e': 5.489984679895225e-05}",20,0,27.993782045381373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
982,False,"{'a': 0.033, 'e': 5.4353584196157486e-05}",20,0,30.428140736402785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
983,False,"{'a': 0.033, 'e': 5.381275699707714e-05}",20,1,26.93196287181438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.033, 'e': 5.327731111854062e-05}",25,12,22.637640046480904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.033, 'e': 5.274719301551385e-05}",20,0,25.560802160845533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.033, 'e': 5.2222349675744776e-05}",30,0,38.41499991335083,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
987,False,"{'a': 0.033, 'e': 5.170272861446196e-05}",30,14,25.022897119031093,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.033, 'e': 5.118827786912642e-05}",30,0,45.4135970323422,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
989,False,"{'a': 0.033, 'e': 5.067894599423484e-05}",35,7,40.46536047804184,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.033, 'e': 5.017468205617528e-05}",20,11,11.728640947504271,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.033, 'e': 4.967543562813372e-05}",25,0,42.86945139457675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
992,False,"{'a': 0.033, 'e': 4.918115678505129e-05}",25,6,28.71181244214224,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.033, 'e': 4.869179609863181e-05}",20,9,16.923228471927256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.033, 'e': 4.820730463239883e-05}",25,9,22.79811166396712,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.033, 'e': 4.772763393680188e-05}",20,6,28.268133152166328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.033, 'e': 4.725273604437187e-05}",25,14,23.317032049355603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.033, 'e': 4.67825634649237e-05}",25,13,26.310202734389282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.033, 'e': 4.631706918080762e-05}",20,10,16.1709119858251,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.033, 'e': 4.585620664220731e-05}",20,0,28.298397681170812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1000,False,"{'a': 0.033, 'e': 4.5399929762484854e-05}",25,0,42.32650805504512,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.033, 'e': 4.494819291357204e-05}",20,12,11.929956853135185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.033, 'e': 4.4500950921407545e-05}",30,8,37.708018713463275,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.033, 'e': 4.4058159061419435e-05}",25,17,12.858542557446595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.033, 'e': 4.361977305405265e-05}",20,10,12.040313114340247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.033, 'e': 4.3185749060341275e-05}",20,7,28.375154135549508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.033, 'e': 4.275604367752418e-05}",25,11,27.651149937640472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.033, 'e': 4.233061393470499e-05}",20,0,24.90429335458437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.033, 'e': 4.19094172885549e-05}",30,0,43.08759191235501,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1009,False,"{'a': 0.033, 'e': 4.14924116190583e-05}",30,11,27.94156173523627,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.033, 'e': 4.1079555225300724e-05}",20,7,21.402677196961953,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.033, 'e': 4.067080682129876e-05}",20,5,25.771940800590176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.033, 'e': 4.02661255318713e-05}",20,16,9.183550861420725,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.033, 'e': 3.9865470888552325e-05}",25,13,21.17461391628477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.033, 'e': 3.9468802825543534e-05}",20,12,13.731898928445922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.033, 'e': 3.907608167570808e-05}",25,11,25.001967784052685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.033, 'e': 3.86872681666037e-05}",25,0,34.018103699729835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1017,False,"{'a': 0.033, 'e': 3.8302323416555486e-05}",20,0,28.741837806615813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.033, 'e': 3.792120893076764e-05}",20,8,17.09384757801639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.033, 'e': 3.754388659747397e-05}",20,3,22.15273513439735,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.033, 'e': 3.7170318684126666e-05}",20,4,23.52534011190864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.033, 'e': 3.680046783362321e-05}",25,0,30.18610653217704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1022,False,"{'a': 0.033, 'e': 3.643429706057027e-05}",20,1,25.08730747468894,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.033, 'e': 3.607176974758541e-05}",25,18,11.75712812835393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.033, 'e': 3.571284964163521e-05}",25,4,32.918061293238665,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.033, 'e': 3.535750085040998e-05}",20,0,30.40467959741845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.033, 'e': 3.500568783873448e-05}",25,18,13.769829091429866,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.033, 'e': 3.465737542501435e-05}",20,10,13.903346400433701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.033, 'e': 3.431252877771797e-05}",20,2,25.5373539117131,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.033, 'e': 3.397111341189317e-05}",30,14,22.92307072895242,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.033, 'e': 3.363309518571897e-05}",20,0,24.448685813294304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1031,False,"{'a': 0.033, 'e': 3.3298440297091015e-05}",30,18,23.879015869241137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.033, 'e': 3.296711528024157e-05}",25,17,17.264016107232266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.033, 'e': 3.263908700239283e-05}",30,8,28.795042077424768,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.033, 'e': 3.231432266044366e-05}",20,0,31.90620514413652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1035,False,"{'a': 0.033, 'e': 3.1992789777689226e-05}",20,8,19.834756036498476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.033, 'e': 3.1674456200573305e-05}",35,1,55.42987395449368,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.033, 'e': 3.135929009547286e-05}",20,16,8.633570120304816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.033, 'e': 3.1047259945514843e-05}",30,12,26.50726440706651,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.033, 'e': 3.073833454742418e-05}",20,4,27.12569556084284,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.033, 'e': 3.0432483008403625e-05}",35,0,50.59646512583999,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1041,False,"{'a': 0.033, 'e': 3.01296747430444e-05}",30,10,37.99400651553524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.033, 'e': 2.982987947026762e-05}",20,9,19.90109114667588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.033, 'e': 2.9533067210296183e-05}",30,0,42.8905955093923,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1044,False,"{'a': 0.033, 'e': 2.923920828165675e-05}",25,12,23.589793532251225,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.033, 'e': 2.8948273298211517e-05}",25,0,31.496862770143803,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1046,False,"{'a': 0.033, 'e': 2.86602331662198e-05}",20,8,21.716446102156414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.033, 'e': 2.8375059081428313e-05}",25,2,34.599980578218236,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.033, 'e': 2.8092722526190927e-05}",25,19,11.000032533389259,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.033, 'e': 2.781319526661684e-05}",30,0,42.29487137709164,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.033, 'e': 2.7536449349747158e-05}",30,19,18.240883131584386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.033, 'e': 2.7262457100759568e-05}",30,7,42.006154513523136,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.033, 'e': 2.699119112020084e-05}",20,0,26.470818494987423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.033, 'e': 2.6722624281246868e-05}",25,8,30.204665133979873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.033, 'e': 2.6456729726989903e-05}",30,19,17.87276936276219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.033, 'e': 2.619348086775303e-05}",20,0,22.83630664519972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.033, 'e': 2.593285137843091e-05}",35,19,26.58121213622177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.033, 'e': 2.567481519585741e-05}",20,0,22.174297332566965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1058,False,"{'a': 0.033, 'e': 2.5419346516199247e-05}",20,3,22.57876976356848,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.033, 'e': 2.5166419792375563e-05}",20,2,23.581905576827666,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.033, 'e': 2.4916009731503204e-05}",20,8,19.414542292598895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.033, 'e': 2.4668091292367405e-05}",20,3,24.20615024832472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.033, 'e': 2.4422639682917612e-05}",20,7,22.361049103214086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.033, 'e': 2.417963035778842e-05}",30,16,22.488088740024622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.033, 'e': 2.393903901584477e-05}",20,6,24.544240166333594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.033, 'e': 2.3700841597751968e-05}",30,15,25.322633761452146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.033, 'e': 2.3465014283569705e-05}",20,1,27.700271889214026,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.033, 'e': 2.3231533490370046e-05}",20,14,9.929268398366382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.033, 'e': 2.30003758698791e-05}",25,12,24.61923654316937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.033, 'e': 2.2771518306142183e-05}",25,8,33.56636704591045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.033, 'e': 2.254493791321217e-05}",35,28,13.160546731370223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.033, 'e': 2.232061203286103e-05}",35,20,21.115025294467422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.033, 'e': 2.2098518232313746e-05}",30,20,18.630417914686273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.033, 'e': 2.187863430200519e-05}",25,0,35.188229888822114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1074,False,"{'a': 0.033, 'e': 2.1660938253359086e-05}",20,0,28.21151519479956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1075,False,"{'a': 0.033, 'e': 2.1445408316589164e-05}",20,9,17.227875812585385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.033, 'e': 2.123202293852213e-05}",20,0,34.192690273870745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.033, 'e': 2.1020760780442366e-05}",20,5,28.80857194129842,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.033, 'e': 2.0811600715958e-05}",25,0,27.38483067008232,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.033, 'e': 2.060452182888825e-05}",25,15,19.463537271573685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.033, 'e': 2.0399503411171922e-05}",20,9,19.64363465137424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.033, 'e': 2.019652496079635e-05}",25,14,19.74850476493654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.033, 'e': 1.9995566179747357e-05}",20,14,10.18341318399874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.033, 'e': 1.9796606971979363e-05}",25,0,35.465678516797844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
